JavaFile,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/TestCluster.java,1,1,1,1,9,1,7,0,2,0,0,5,5,5,0,5,0,0,0,5,81,11,47,22,22,23,26,32,23,9,1,1,1,1,0,0.49,5,5,5,5
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/TestContextFactory.java,1,1,1,1,5,0,5,0,1,0,0,4,4,4,3,4,0,0,0,4,63,8,38,26,11,17,20,25,20,5,1,1,1,1,0,0.45,4,4,4,4
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/TestJob.java,1,1,2,1,22,2,19,1,1,0,0,3,3,3,0,3,0,0,0,3,111,14,77,41,50,20,52,58,36,22,3,3,4,1,1,0.26,5,5,6,3
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/TestJobMonitorAndPrint.java,2,2,2,1,24,1,22,0,2,0,0,3,3,3,3,3,0,0,0,3,134,14,97,54,54,23,70,77,49,28,4,4,4,3,2,0.24,6,6,6,5
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/TestJobResourceUploader.java,1,1,1,1,10,0,9,0,5,0,0,55,53,55,38,55,8,26,0,21,770,90,648,253,423,40,369,449,191,258,10,8,11,1,3,0.06,80,78,81,55
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/TestJobResourceUploaderWithSharedCache.java,1,1,1,1,14,1,11,1,3,2,7,18,18,16,3,18,1,7,1,9,365,45,265,138,145,55,160,194,113,81,9,9,9,1,2,0.21,30,30,30,18
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/TestJobSubmissionFiles.java,1,1,1,1,21,0,20,0,1,0,6,4,4,4,0,4,0,0,0,4,142,11,109,69,78,22,71,76,52,24,1,1,1,1,0,0.2,4,4,4,4
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/TestShufflePlugin.java,1,1,1,1,20,1,16,3,2,0,0,6,6,6,0,6,0,0,0,6,190,19,129,63,75,43,81,92,52,40,2,2,2,1,1,0.33,9,9,9,6
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/TestTaskID.java,2,2,2,1,28,4,20,3,1,0,0,14,14,14,0,14,0,0,0,14,461,71,315,73,240,75,142,187,66,121,11,11,11,1,3,0.24,40,40,40,14
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/checkpoint/TestFSCheckpointID.java,1,1,1,1,17,4,13,0,1,0,0,1,1,1,0,1,0,0,0,1,48,9,22,14,11,17,17,19,13,6,1,1,1,1,0,0.77,1,1,1,1
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/checkpoint/TestFSCheckpointService.java,1,1,1,1,14,1,12,0,1,0,0,4,4,4,1,4,0,0,0,4,102,15,70,45,42,18,53,59,40,19,2,2,2,1,1,0.26,5,5,5,4
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/filecache/TestClientDistributedCacheManager.java,1,1,2,1,30,3,23,2,1,0,6,6,6,6,4,6,1,1,0,4,263,37,192,73,133,34,124,137,63,74,3,3,4,1,2,0.18,11,11,12,6
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/filecache/TestDistributedCache.java,5,5,5,1,100,15,74,25,1,0,0,1,1,1,0,1,0,0,0,1,132,17,84,12,68,45,44,50,11,39,5,5,5,1,1,0.54,5,5,5,1
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/jobhistory/TestHistoryViewerPrinter.java,1,1,1,1,98,0,98,3,1,4,1,9,9,5,0,9,0,5,0,4,945,13,915,60,864,48,101,112,48,64,2,2,2,1,1,0.05,10,10,10,9
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/lib/db/DriverForTest.java,1,1,1,1,6,0,5,0,2,1,0,8,9,8,0,9,0,0,0,9,112,19,72,39,29,21,40,50,32,18,2,2,2,1,1,0.29,9,9,9,8
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/lib/db/TestDbClasses.java,1,1,1,1,16,1,13,1,2,0,0,7,7,7,0,7,0,1,0,6,170,22,122,50,80,26,72,81,40,41,1,1,1,1,0,0.21,7,7,7,7
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/lib/db/TestSplitters.java,1,1,1,1,15,2,12,0,1,0,0,7,7,7,1,7,0,1,0,6,164,32,112,49,71,20,80,89,43,46,2,2,2,1,1,0.18,8,8,8,7
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/lib/input/TestCombineFileRecordReader.java,1,1,1,1,20,2,18,0,2,0,1,2,2,2,0,2,0,0,0,2,96,15,63,42,29,18,44,50,35,15,2,2,2,1,2,0.29,3,3,3,2
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/lib/input/TestFileInputFormat.java,1,1,1,1,12,1,11,0,4,6,4,26,26,20,2,26,0,2,1,23,442,66,358,176,233,22,217,254,145,109,3,3,3,3,2,0.06,35,35,35,28
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/lib/input/TestLineRecordReader.java,2,2,2,1,31,1,25,4,1,0,2,18,18,18,0,18,0,3,0,15,649,46,501,171,372,102,378,431,160,271,15,15,15,1,3,0.2,52,52,52,18
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/lib/jobcontrol/TestJobControl.java,2,2,2,1,22,2,20,0,1,0,0,1,1,1,0,1,0,0,0,1,58,8,29,13,17,21,21,24,12,12,2,2,2,1,1,0.72,2,2,2,1
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/lib/output/TestFileOutputCommitter.java,1,1,1,1,13,1,11,1,7,2,9,49,49,47,6,49,0,15,2,32,836,112,655,261,437,72,387,473,214,259,5,5,6,1,3,0.11,78,78,83,49
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/lib/output/TestFileOutputFormat.java,2,2,2,1,16,0,14,2,2,0,0,3,3,3,0,3,0,0,0,3,82,5,53,23,25,25,25,33,20,13,3,3,3,1,2,0.47,6,6,6,3
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/lib/output/TestMapFileOutputFormat.java,1,1,1,1,4,0,4,0,2,2,1,5,5,3,0,5,0,0,0,5,67,7,43,29,11,17,21,28,21,7,1,1,1,1,0,0.4,5,5,5,5
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/lib/output/TestPathOutputCommitter.java,1,1,1,1,3,0,3,0,3,0,0,63,63,63,3,63,2,0,0,61,397,80,290,162,65,28,87,153,93,60,1,1,1,1,0,0.1,63,63,63,63
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/lib/output/TestPathOutputCommitterFactory.java,1,1,1,1,9,0,5,3,4,0,3,37,37,34,2,34,0,7,1,26,495,56,273,145,133,168,108,148,87,61,3,3,3,1,1,0.62,39,39,39,37
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/lib/output/TestPreemptableFileOutputCommitter.java,1,1,1,1,18,2,15,0,2,0,0,3,3,3,1,3,2,0,0,1,101,15,68,38,37,19,52,57,32,25,1,1,1,1,0,0.28,3,3,3,3
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/lib/partition/TestRehashPartitioner.java,4,4,4,1,22,0,20,2,1,0,5,1,1,1,0,1,0,0,0,1,71,11,36,23,21,24,30,35,24,11,4,4,4,1,2,0.67,4,4,4,1
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/security/TestTokenCache.java,1,1,1,1,13,1,11,1,2,1,2,11,11,10,1,11,0,3,0,8,210,26,155,81,92,30,105,119,68,51,2,2,2,1,1,0.19,13,13,13,11
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/split/TestJobSplitWriter.java,1,1,1,1,21,0,21,0,1,0,1,2,2,2,0,2,0,0,0,2,86,8,61,32,37,17,34,39,25,14,1,1,1,1,1,0.28,2,2,2,2
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/task/reduce/TestEventFetcher.java,1,1,1,1,16,1,15,0,2,0,0,4,4,4,0,4,0,1,0,3,119,14,88,50,42,18,48,55,39,16,2,2,2,1,1,0.2,5,5,5,4
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/task/reduce/TestFetcher.java,1,1,1,1,20,2,17,0,6,0,1,33,33,33,20,33,2,0,1,30,835,129,669,260,496,43,416,468,199,269,3,3,4,1,2,0.06,45,45,47,33
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/task/reduce/TestMergeManager.java,1,1,1,1,14,1,11,1,4,0,0,16,16,16,5,16,0,2,1,13,324,47,240,111,141,37,147,175,92,83,4,4,5,1,2,0.15,23,23,24,16
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/task/reduce/TestMerger.java,1,1,1,1,15,1,13,0,4,0,0,19,19,19,5,19,0,10,0,9,383,48,304,161,192,31,209,236,138,98,3,3,3,1,1,0.1,26,26,26,19
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/task/reduce/TestShuffleScheduler.java,1,1,1,1,25,2,21,1,5,1,0,13,13,12,0,13,0,1,0,12,372,41,293,165,222,41,163,177,124,53,1,1,1,1,0,0.14,13,13,13,13
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/tools/TestCLI.java,1,1,1,1,17,2,14,0,1,0,1,9,9,9,0,9,0,2,0,7,224,39,165,104,115,20,118,128,87,41,1,1,1,1,0,0.12,9,9,9,9
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs-plugins/src/main/java/org/apache/hadoop/mapreduce/v2/hs/webapp/MapReduceTrackingUriPlugin.java,1,1,1,1,11,0,7,3,1,0,0,2,2,2,0,2,0,0,0,2,60,7,29,19,9,24,16,20,15,5,2,2,2,1,1,0.83,3,3,3,2
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs-plugins/src/test/java/org/apache/hadoop/mapreduce/v2/hs/webapp/TestMapReduceTrackingUriPlugin.java,1,1,1,1,16,0,16,1,1,0,0,2,2,2,0,2,0,0,0,2,68,6,45,32,24,19,31,34,26,8,1,1,1,1,0,0.42,2,2,2,2
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/CachedHistoryStorage.java,2,2,3,1,14,1,11,1,4,1,1,17,17,16,5,17,2,2,0,13,317,41,240,80,131,37,105,156,66,90,19,19,27,12,3,0.15,47,47,55,30
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/CompletedJob.java,2,2,2,1,9,0,9,0,2,1,2,38,38,37,14,38,0,4,2,32,531,59,434,173,225,41,201,282,134,148,8,8,11,5,4,0.09,76,76,81,44
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/CompletedTask.java,1,1,1,1,7,0,7,0,1,0,1,13,13,13,8,13,1,2,0,10,176,22,136,59,62,18,70,95,49,46,5,5,7,3,3,0.13,23,23,25,15
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/CompletedTaskAttempt.java,1,1,1,1,4,0,4,0,1,0,0,20,20,20,6,20,1,1,0,18,183,27,138,60,53,18,64,90,42,48,3,3,3,1,1,0.13,25,25,25,20
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/HSAuditLogger.java,1,1,1,1,11,0,5,6,3,7,6,9,7,2,7,9,5,0,0,4,153,15,66,30,32,72,34,47,25,22,2,2,2,1,1,1.09,12,12,12,9
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/HSProxies.java,1,1,1,1,9,0,9,0,1,5,1,5,5,0,0,5,0,4,0,1,101,11,73,49,28,17,38,47,33,14,5,5,5,1,1,0.23,9,9,9,5
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/HistoryClientService.java,1,1,1,1,11,0,10,0,3,0,1,25,25,25,7,25,0,3,3,19,444,56,363,200,176,25,190,232,158,74,4,4,5,1,1,0.07,39,39,40,25
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/HistoryContext.java,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,2,0,0,0,36,6,13,12,0,17,10,11,11,0,0,0,0,0,0,1.31,0,0,0,0
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/HistoryFileManager.java,2,2,2,1,13,0,11,1,8,1,3,71,69,70,32,71,11,16,10,34,1215,109,941,331,582,172,412,598,268,330,13,13,15,5,7,0.18,177,177,192,87
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/HistoryServerFileSystemStateStoreService.java,2,2,2,1,12,0,11,0,1,1,13,26,26,25,4,26,1,16,3,6,436,41,363,149,213,32,179,245,117,128,6,6,6,4,3,0.09,56,56,56,29
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/HistoryServerLeveldbStateStoreService.java,2,2,2,1,12,0,11,0,2,0,7,22,22,22,1,22,3,9,3,7,379,37,313,121,177,29,153,209,96,113,7,7,7,4,3,0.09,50,50,52,28
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/HistoryServerNullStateStoreService.java,1,1,1,1,3,0,2,0,1,0,0,9,9,9,0,9,0,0,3,6,82,13,44,32,2,25,8,18,17,1,1,1,1,1,0,0.57,9,9,9,9
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/HistoryServerStateStoreService.java,1,1,1,1,5,0,3,2,2,0,0,6,15,15,2,15,0,0,3,12,184,20,56,42,8,108,29,37,31,6,1,1,1,1,0,1.93,6,6,6,6
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/HistoryServerStateStoreServiceFactory.java,3,3,3,1,22,0,16,6,1,1,0,1,1,0,0,1,0,0,0,1,48,3,22,10,11,23,9,13,8,5,3,3,3,1,2,1.05,3,3,3,1
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/HistoryStorage.java,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,4,4,0,0,0,79,8,18,17,0,53,12,13,13,0,0,0,0,0,0,2.94,0,0,0,0
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/JHSDelegationTokenSecretManager.java,2,2,2,1,10,0,9,1,1,0,1,8,8,8,1,8,0,0,5,3,148,14,100,39,42,34,34,57,24,33,3,3,3,1,1,0.34,20,20,20,8
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/JobHistory.java,1,1,1,1,7,0,6,1,3,0,3,35,35,35,10,35,2,1,7,25,420,56,299,124,136,65,134,190,95,95,7,7,10,1,3,0.22,53,53,56,35
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/JobHistoryServer.java,1,1,1,1,9,0,8,0,2,3,3,15,15,12,8,15,1,0,9,5,238,30,174,81,85,34,100,122,66,56,3,3,3,1,1,0.2,20,20,20,15
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/PartialJob.java,1,1,1,1,3,0,3,0,1,0,1,31,31,31,3,31,0,0,0,31,225,37,168,92,48,20,68,101,60,41,2,2,2,1,1,0.12,32,32,32,31
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/UnparsedJob.java,1,1,1,1,3,0,3,0,1,0,0,33,33,33,4,33,0,0,0,33,231,37,171,88,49,23,65,100,54,46,2,2,2,1,1,0.13,34,34,34,33
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/client/HSAdmin.java,3,3,3,1,19,1,16,1,1,3,0,15,15,12,0,15,0,10,0,5,355,48,274,91,211,33,135,184,72,112,13,13,18,4,2,0.12,46,46,51,18
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,1,0,17,1,1,1,0,0,0,0,0,0,17,0,0,0,0
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/protocolPB/HSAdminRefreshProtocolClientSideTranslatorPB.java,1,1,1,1,6,0,6,0,1,0,5,7,7,7,1,7,0,0,0,7,122,20,84,47,32,18,33,45,30,15,2,2,2,1,1,0.21,11,11,11,7
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/protocolPB/HSAdminRefreshProtocolServerSideTranslatorPB.java,1,1,1,1,9,0,9,0,1,0,4,5,5,5,1,5,0,0,0,5,114,15,82,51,27,17,33,43,26,17,2,2,2,1,1,0.21,9,9,9,5
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/server/HSAdminServer.java,1,1,1,1,10,1,9,0,3,0,2,18,18,18,6,18,2,2,3,11,288,49,220,96,120,19,106,133,76,57,3,3,3,1,1,0.09,26,26,26,18
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/webapp/HsAboutPage.java,1,1,1,1,8,0,6,2,1,0,0,2,2,2,0,2,0,0,2,0,56,6,21,11,8,29,12,15,11,4,1,1,1,1,0,1.38,2,2,2,2
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/webapp/HsAttemptsPage.java,1,1,1,1,7,0,6,0,2,0,0,5,5,5,0,5,1,0,4,0,104,10,60,40,19,34,33,45,36,9,4,4,4,1,3,0.57,8,8,8,5
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/webapp/HsConfPage.java,1,1,1,1,13,0,10,3,1,0,0,4,4,4,0,4,0,2,2,0,99,9,53,17,32,37,22,27,17,10,2,2,2,1,0,0.7,5,5,5,4
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/webapp/HsController.java,1,1,1,1,4,0,3,0,1,0,0,21,21,21,0,21,1,0,7,13,238,29,110,52,36,99,42,67,36,31,4,4,4,1,2,0.9,24,24,24,21
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/webapp/HsCountersPage.java,1,1,1,1,7,0,6,1,1,0,0,3,3,3,0,3,0,0,3,0,63,7,24,8,12,32,10,14,8,6,1,1,1,1,0,1.33,3,3,3,3
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/webapp/HsJobBlock.java,4,4,5,2,52,3,48,1,1,1,0,3,3,2,1,3,2,0,1,0,224,18,178,54,129,28,67,83,53,30,12,12,13,4,2,0.16,14,14,15,6
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/webapp/HsJobPage.java,1,1,1,1,7,0,5,2,1,0,0,2,2,2,0,2,0,0,2,0,53,6,18,10,6,29,11,14,10,4,2,2,2,1,0,1.61,3,3,3,2
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/webapp/HsJobsBlock.java,2,2,2,1,45,0,43,1,1,0,0,2,2,2,2,2,1,0,1,0,142,8,107,25,82,27,27,33,24,9,3,3,3,1,1,0.25,4,4,4,2
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/webapp/HsLogsPage.java,1,1,1,1,5,0,3,2,1,0,0,2,2,2,0,2,0,0,2,0,41,4,12,6,3,25,6,9,6,3,1,1,1,1,0,2.08,2,2,2,2
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/webapp/HsNavBlock.java,2,2,2,1,17,0,17,0,1,0,0,2,2,2,1,2,1,0,1,0,75,6,45,15,31,24,15,20,14,6,3,3,3,1,2,0.53,4,4,4,2
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/webapp/HsSingleCounterPage.java,1,1,1,1,8,0,5,3,1,0,0,3,3,3,0,3,0,1,2,0,63,7,23,8,11,33,11,15,8,7,1,1,1,1,0,1.43,3,3,3,3
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/webapp/HsTaskPage.java,2,2,2,1,29,2,23,2,2,0,0,9,9,9,1,9,1,2,6,0,341,42,250,71,183,53,104,128,67,61,12,12,12,1,2,0.21,23,23,23,9
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/webapp/HsTasksBlock.java,8,8,9,2,79,8,69,6,1,0,0,2,2,2,1,2,1,0,1,0,213,23,162,48,121,36,87,104,48,56,16,16,17,4,3,0.22,17,17,18,5
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/webapp/HsTasksPage.java,1,1,1,1,18,1,15,2,1,0,0,4,4,4,0,4,0,2,2,0,120,12,75,22,51,33,28,34,21,13,4,4,4,1,1,0.44,7,7,7,4
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/webapp/HsView.java,1,1,1,1,11,0,8,2,1,0,0,7,7,7,0,7,0,2,5,0,139,12,75,23,45,52,26,35,21,14,2,2,3,1,1,0.69,8,8,9,7
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/webapp/HsWebApp.java,1,1,1,1,15,0,15,0,1,0,0,2,2,2,1,2,0,0,0,2,72,8,47,17,27,17,34,37,16,21,1,1,1,1,0,0.36,2,2,2,2
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/webapp/HsWebServices.java,2,2,3,1,14,1,13,0,1,0,0,18,18,18,4,18,1,3,0,14,411,44,349,180,151,18,154,208,105,103,19,19,28,3,3,0.05,50,50,61,20
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/webapp/JAXBContextResolver.java,1,1,1,1,4,0,4,0,1,0,0,2,2,2,3,2,0,0,0,2,81,11,52,45,12,18,35,38,35,3,2,2,2,1,0,0.35,3,3,3,2
hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/webapp/dao/AMAttemptInfo.java,1,1,1,1,5,0,5,0,1,0,0,9,9,9,7,9,0,0,0,9,105,17,71,36,28,17,41,53,32,21,3,3,3,1,1,0.24,11,11,11,9
