"","JavaFile","AvgCyclomatic","AvgCyclomaticModified","AvgCyclomaticStrict","AvgEssential","AvgLine","AvgLineBlank","AvgLineCode","AvgLineComment","CountDeclClass","CountDeclClassMethod","CountDeclClassVariable","CountDeclExecutableUnit","CountDeclFunction","CountDeclInstanceMethod","CountDeclInstanceVariable","CountDeclMethod","CountDeclMethodDefault","CountDeclMethodPrivate","CountDeclMethodProtected","CountDeclMethodPublic","CountLine","CountLineBlank","CountLineCode","CountLineCodeDecl","CountLineCodeExe","CountLineComment","CountSemicolon","CountStmt","CountStmtDecl","CountStmtExe","MaxCyclomatic","MaxCyclomaticModified","MaxCyclomaticStrict","MaxEssential","MaxNesting","RatioCommentToCode","SumCyclomatic","SumCyclomaticModified","SumCyclomaticStrict","SumEssential","UniqueAuthors","TotalCodeChurn","TotalNumOfChanges","PostReleaseBugs","PreReleaseBugs","CatchQuantity","CatchSLOC","CatchLOC","OverCatchAntiPattern","AbortAndOvercatch","CatchAndReturnNull","CatchAndDoNothing","CatchGeneric","DummyHandler","LogAndReturnNull","MultiLineLog","NestedTry","RelyingOnGetCause","IncompleteImplementation","DestructiveWrapping","CatchRecoverability","AbortPercent","ReturnPercent","EmptyAction","NestedTryPercent","ThrowNewPercent","ToDoCount","DefaultPercent","LogActionCount","MethodCountPercent","ThrowCurrentPercent","ThrowWrapPercent","TryCallDepth","TryQuantity","TrySLOC","TryLOC","TryInvokeMethod","TryScope"
"2109","hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3a/s3guard/DynamoDBLocalClientFactory.java",3,3,3,1,26,1,20,4,1,2,3,3,3,1,0,3,0,0,0,3,160,17,85,39,46,59,48,58,33,25,5,5,5,1,2,0.69,9,9,9,3,5,160,2,0,0,2,6,6,1,0,0,0,2,0,0,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,1,2,6,7,5,2
"2110","hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3a/s3guard/ITestDynamoDBMetadataStoreScale.java",3,3,3,1,29,2,21,6,1,0,2,4,4,4,0,4,0,2,0,2,174,21,109,44,68,45,64,81,42,39,6,6,7,1,5,0.41,13,13,15,4,3,174,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,100,0,100,0,0,0,100,0,0,0,0,1,4,11,35,9,4
"2111","hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3a/s3guard/ITestS3GuardConcurrentOps.java",3,3,3,1,24,2,21,0,3,0,0,5,5,5,2,5,0,2,0,3,160,19,118,52,70,23,75,91,53,38,7,7,7,1,2,0.19,15,15,15,5,7,160,1,0,0,3,4,4,0,0,0,0,3,0,0,0,0,0,0,0,3,100,0,0,0,0,0,0,0,0,0,0,1,3,7,7,7,3
"2112","hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3a/s3guard/ITestS3GuardToolDynamoDB.java",1,1,1,1,12,0,11,1,4,1,0,19,19,18,2,19,4,4,1,10,295,35,225,90,150,41,110,139,78,61,5,5,5,3,3,0.18,27,27,29,21,9,301,2,0,0,3,2,3,0,0,0,1,2,0,0,0,1,0,0,0,3,66,33,33,0,0,0,33,0,0,0,0,1,3,40,53,29,3
"2113","hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3a/s3guard/ITestS3GuardToolLocal.java",1,1,1,1,12,0,10,1,3,0,4,29,29,24,0,24,0,4,1,19,452,55,343,121,232,59,182,222,98,124,6,6,8,3,3,0.17,41,41,44,31,6,852,5,0,0,2,4,6,0,0,0,0,2,0,0,0,0,0,0,0,2,100,0,0,0,0,0,0,0,50,0,0,1,5,27,41,10,5
"2114","hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3a/s3guard/MetadataStoreTestBase.java",1,1,2,1,12,1,10,1,1,2,6,55,57,55,4,57,6,18,3,30,887,125,622,204,391,144,322,431,168,263,7,7,12,1,2,0.23,101,101,125,55,8,889,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,100,0,0,1,1,1,1,1,1
"2115","hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3a/s3guard/TestDynamoDBMetadataStore.java",1,1,1,1,14,0,10,2,5,4,5,32,32,27,3,31,3,6,0,22,589,60,406,170,254,130,210,263,135,128,8,8,8,1,2,0.32,49,49,49,32,7,607,2,0,0,5,3,4,0,0,0,3,4,0,0,0,1,0,0,0,5,80,0,20,0,0,0,60,0,0,0,0,1,8,27,31,19,8
"2116","hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3a/scale/AbstractITestS3AMetadataStoreScale.java",1,1,1,1,14,1,11,2,1,4,6,12,13,9,0,13,0,10,0,3,250,34,163,73,100,56,98,127,68,59,4,4,4,1,4,0.34,21,21,21,12,6,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,16,5,4
"2117","hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3a/scale/AbstractSTestS3AHugeFiles.java",1,1,1,1,14,0,11,2,2,0,3,28,29,28,9,28,1,4,10,13,530,55,379,152,256,96,227,270,137,133,6,6,7,1,3,0.25,40,39,41,28,7,670,6,0,0,1,2,2,0,0,0,0,1,0,0,0,1,0,0,0,1,100,0,100,0,0,0,0,0,0,0,0,1,5,25,27,20,5
"2118","hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3a/scale/ITestS3AConcurrentOps.java",1,1,1,1,13,0,12,0,3,0,1,8,8,8,7,8,0,2,1,5,168,19,124,57,69,25,86,103,57,46,4,4,4,1,3,0.2,14,14,14,8,4,170,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
"2119","hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3a/scale/ITestS3ADeleteManyFiles.java",3,3,3,1,39,2,32,5,2,0,1,2,2,2,0,2,0,0,0,2,119,11,78,33,51,30,50,58,32,26,5,5,5,1,3,0.38,6,6,6,2,3,32,2,0,0,1,2,2,0,0,0,0,1,0,0,0,1,1,0,0,1,100,0,100,0,0,0,0,0,0,0,0,1,2,4,4,4,2
"2120","hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3a/scale/ITestS3ADirectoryPerformance.java",1,1,1,1,23,1,20,1,1,0,1,6,6,6,0,6,0,1,0,5,192,21,144,61,106,27,83,93,50,43,2,2,2,1,2,0.19,8,8,8,6,4,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,18,8,1
"2121","hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3a/scale/ITestS3AInputStreamPerformance.java",1,1,1,1,19,0,14,3,1,1,15,24,24,23,7,24,3,7,3,11,580,43,425,168,300,112,262,306,144,162,6,6,6,4,3,0.26,41,41,41,27,4,70,5,0,0,3,2,4,0,0,0,2,3,0,0,0,0,0,0,0,3,100,0,0,0,0,0,66,0,33,0,0,1,4,11,11,6,4
"2122","hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3a/TestDataBlocks.java",1,1,1,1,32,3,23,5,1,1,0,3,3,2,1,3,0,1,0,2,137,18,82,32,56,37,53,59,24,35,2,2,2,1,2,0.45,4,4,4,3,2,169,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,43,48,24,1
"2123","hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3a/TestListing.java",1,1,1,1,10,1,9,0,2,0,0,6,6,6,1,6,1,1,0,4,118,18,79,47,38,22,49,59,39,20,2,2,2,1,1,0.28,8,8,8,6,5,120,2,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,100,100,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1
"2124","hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3a/yarn/ITestS3A.java",1,1,1,1,6,0,6,0,1,0,0,5,5,5,2,5,0,0,1,4,88,11,57,33,21,20,31,39,28,11,2,2,2,1,1,0.35,6,6,6,5,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
"2125","hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3a/yarn/ITestS3AMiniYarnCluster.java",1,1,1,1,14,1,12,2,1,0,0,6,6,6,4,6,0,3,0,3,152,18,106,51,57,32,74,86,48,38,2,2,2,1,1,0.3,9,9,9,6,5,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,3,2
"2126","hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3native/TestS3xLoginHelper.java",1,1,1,1,4,0,3,0,1,1,20,25,25,24,0,25,0,3,0,22,225,33,149,86,66,55,60,88,57,31,2,2,2,1,1,0.37,27,27,27,25,4,225,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
"2127","hadoop-tools/hadoop-azure-datalake/src/main/java/org/apache/hadoop/fs/adl/AdlFileSystem.java",1,1,1,1,15,0,8,6,1,4,3,53,53,49,9,53,3,11,2,37,1020,92,557,251,288,373,252,344,176,168,9,9,10,3,2,0.67,95,91,99,59,10,1207,15,0,5,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,100,0,0,0,1,1,1,1,1
"2128","hadoop-tools/hadoop-azure-datalake/src/test/java/org/apache/hadoop/fs/adl/common/Parallelized.java",1,1,1,1,4,0,4,0,2,0,0,4,4,4,1,4,1,0,0,3,60,9,30,14,10,21,15,22,14,8,2,2,2,1,1,0.7,5,5,5,4,3,62,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
"2129","hadoop-tools/hadoop-azure-datalake/src/test/java/org/apache/hadoop/fs/adl/live/AdlStorageContract.java",1,1,1,1,4,0,4,0,1,0,0,5,5,5,1,5,0,0,1,4,66,10,38,18,13,18,17,24,14,10,3,3,3,1,1,0.47,7,7,7,5,3,84,2,0,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,2,50,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
"2130","hadoop-tools/hadoop-azure-datalake/src/test/java/org/apache/hadoop/fs/adl/live/TestAdlDifferentSizeWritesLive.java",1,1,1,1,10,0,9,0,1,3,1,6,6,3,2,6,0,0,0,6,123,14,88,48,44,21,54,64,42,22,3,3,3,1,1,0.24,9,9,9,6,4,173,3,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
"2131","hadoop-tools/hadoop-azure-datalake/src/test/java/org/apache/hadoop/fs/adl/live/TestAdlInternalCreateNonRecursive.java",2,2,2,1,18,2,13,3,1,1,0,4,4,3,7,4,0,0,0,4,134,16,84,37,37,35,42,52,30,22,6,6,6,1,2,0.42,9,9,9,4,2,134,1,0,0,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,100,100,0,0,0,0,0,0,100,0,0,0,1,1,1,1,1
"2132","hadoop-tools/hadoop-azure-datalake/src/test/java/org/apache/hadoop/fs/adl/live/TestMetadata.java",1,1,1,1,12,0,10,1,1,0,0,7,7,7,2,7,0,0,0,7,144,20,95,45,52,29,66,78,41,37,2,2,2,1,1,0.31,11,11,11,7,2,144,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,100,0,0,0,100,0,100,0,0,0,0,0,1,3,3,3,1
"2133","hadoop-tools/hadoop-azure-datalake/src/test/java/org/apache/hadoop/fs/adl/TestAzureADTokenProvider.java",1,1,1,1,15,1,13,1,1,0,4,15,15,15,1,15,1,1,0,13,325,39,263,146,163,42,163,182,107,75,2,2,2,1,1,0.16,18,18,18,15,5,337,6,0,0,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,2
"2134","hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/AzureFileSystemThreadPoolExecutor.java",3,3,4,1,33,3,19,10,3,0,1,7,7,7,15,7,2,0,0,5,346,54,175,59,111,117,97,125,56,69,14,14,18,4,3,0.67,25,25,30,12,2,346,1,0,0,4,7,12,0,0,0,0,2,0,0,0,0,0,1,0,4,50,0,0,0,25,25,0,0,0,0,0,0,4,6,8,3,4
"2135","hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/AzureNativeFileSystemStore.java",2,2,3,1,24,1,14,7,6,18,74,100,97,83,43,101,4,57,1,39,2949,335,1723,561,1135,904,732,1024,425,599,15,15,19,9,5,0.52,298,293,329,153,13,4151,45,3,0,37,42,70,9,0,0,1,26,0,0,0,3,2,4,1,37,70,10,8,8,10,10,2,0,2,2,0,0,32,121,244,60,32
"2136","hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/BlockBlobAppendStream.java",2,2,2,1,18,2,11,4,7,0,11,41,41,41,30,41,19,11,0,11,1146,188,610,199,378,348,290,390,168,222,9,9,9,7,4,0.57,97,96,106,55,9,2200,6,0,0,11,22,22,0,0,0,0,7,0,0,0,2,0,0,0,11,63,0,18,9,0,63,0,0,0,0,0,0,10,25,29,21,10
"2137","hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/BlockBlobInputStream.java",2,2,3,1,19,1,12,5,2,0,0,18,18,18,16,18,2,4,0,12,447,43,267,73,160,137,125,177,59,118,8,8,10,5,2,0.51,53,53,60,24,3,489,3,0,0,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3
"2138","hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/ClientThrottlingAnalyzer.java",2,2,2,1,21,1,14,6,3,0,10,9,9,9,13,9,4,2,0,3,284,26,176,74,115,82,87,110,64,46,7,7,7,1,2,0.47,21,21,22,9,4,284,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,100,0,0,0,0,0,0,2,5,6,4,2
"2139","hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/LocalSASKeyGeneratorImpl.java",3,3,3,2,26,2,19,4,1,0,1,8,8,8,2,8,0,5,0,3,285,38,187,66,123,60,85,103,54,49,8,8,8,6,2,0.32,24,24,24,20,4,291,2,3,0,13,13,13,2,0,0,0,4,0,0,0,2,0,0,0,13,30,0,15,0,0,0,0,0,0,0,0,0,6,22,22,12,6
"2140","hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/metrics/BandwidthGaugeUpdater.java",2,2,2,1,13,0,7,5,3,1,4,16,16,15,11,16,0,3,0,13,289,25,155,60,85,109,70,108,50,58,9,9,11,1,3,0.7,32,32,34,16,2,289,1,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,100,0,0,0,0,0,100,0,0,0,0,0,2,2,2,2,2
"2141","hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/NativeAzureFileSystem.java",3,3,3,1,25,2,16,6,12,10,38,133,132,124,44,134,16,38,4,76,3939,547,2394,688,1596,1017,1037,1482,558,924,32,32,40,21,5,0.42,461,447,525,205,14,6553,59,0,5,54,123,161,3,0,0,2,27,0,0,0,0,7,2,0,54,50,25,0,1,3,14,3,0,5,0,0,0,51,74,94,60,51
"2142","hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/NativeAzureFileSystemHelper.java",2,2,3,1,11,1,8,1,1,6,1,7,7,1,0,7,2,1,0,4,153,23,77,27,37,53,32,50,27,23,4,4,6,1,3,0.69,16,16,22,7,3,153,3,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
"2143","hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/PageBlobInputStream.java",2,2,2,1,19,0,14,4,1,4,2,19,19,15,9,19,0,12,0,7,473,45,303,102,189,126,144,196,82,114,6,6,6,5,2,0.42,52,52,56,31,3,499,4,4,4,3,3,3,0,0,0,0,3,0,0,0,0,0,0,0,3,100,0,0,0,0,0,0,0,0,0,0,0,3,5,7,3,3
"2144","hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/PageBlobOutputStream.java",2,2,2,1,20,1,12,6,2,0,6,19,19,19,14,19,1,6,0,12,577,69,306,115,180,202,164,214,93,121,8,8,8,3,4,0.66,49,49,52,21,4,627,5,3,0,6,10,15,0,0,0,0,4,0,0,0,0,0,1,0,6,66,0,0,0,16,66,0,0,0,0,0,0,6,14,15,12,6
"2145","hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/RemoteSASKeyGeneratorImpl.java",2,2,2,1,15,1,13,1,2,0,15,11,11,11,9,11,0,1,0,10,337,40,206,91,124,92,104,126,71,55,5,5,6,5,2,0.45,24,24,26,21,3,1211,9,0,0,6,6,6,1,0,0,0,3,0,0,0,2,0,0,0,6,50,0,33,0,0,0,0,0,0,0,0,0,3,25,25,21,3
"2146","hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/RemoteWasbAuthorizerImpl.java",1,1,2,1,10,0,9,0,2,0,11,10,10,10,9,10,0,1,0,9,250,33,152,75,81,65,74,94,57,37,5,5,6,4,2,0.43,18,18,21,15,4,1162,11,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,8,8,8,1
"2147","hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/SecureStorageInterfaceImpl.java",1,1,1,1,5,0,5,0,8,1,3,69,69,68,11,69,0,1,1,67,602,91,469,249,164,42,158,245,141,104,5,5,5,4,2,0.09,84,84,84,72,3,670,9,3,0,4,10,10,0,0,0,0,4,0,0,0,1,0,0,0,4,100,0,25,0,0,0,0,0,0,0,0,0,4,11,11,8,4
"2148","hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/SecureWasbRemoteCallHelper.java",2,2,3,1,15,0,14,0,4,0,2,10,10,10,4,10,0,2,0,8,230,21,167,61,93,42,83,110,54,56,7,7,11,4,3,0.25,26,25,31,13,4,296,2,0,0,2,3,3,0,0,0,0,2,0,0,0,1,0,0,0,2,100,0,50,0,0,50,0,0,0,0,0,0,2,2,2,2,2
"2149","hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/security/JsonUtils.java",2,2,2,1,8,0,8,0,1,1,1,2,2,1,0,2,0,1,0,1,52,6,26,12,11,20,13,18,12,6,3,3,3,1,2,0.77,4,4,4,2,4,52,1,2,0,1,3,3,1,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1
"2150","hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/SelfRenewingLease.java",3,3,3,1,22,2,15,4,2,0,5,6,6,6,4,6,0,0,0,6,212,33,116,34,70,64,53,74,30,44,7,7,8,1,3,0.55,19,19,20,6,5,236,7,0,0,5,7,19,0,0,0,0,3,0,0,0,0,0,3,0,5,60,0,0,40,60,40,0,0,20,0,0,0,5,5,7,5,5
"2151","hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/SelfThrottlingIntercept.java",2,2,2,1,16,1,13,1,3,1,1,6,6,5,4,6,0,0,0,6,196,28,111,56,60,58,55,72,45,27,7,7,7,1,2,0.52,13,13,13,6,3,208,3,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,100,0,0,0,0,0,0,1,1,5,1,1
"2152","hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/ShellDecryptionKeyProvider.java",3,3,3,1,24,4,19,1,1,0,1,1,1,1,0,1,0,0,0,1,62,9,31,18,15,22,17,21,14,7,3,3,3,1,1,0.71,3,3,3,1,3,64,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
"2153","hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/SimpleKeyProvider.java",2,2,2,1,9,0,9,0,1,0,2,2,2,2,0,2,0,0,1,1,60,7,32,20,13,21,16,21,15,6,3,3,3,1,2,0.66,4,4,4,2,3,66,4,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,1
"2154","hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/WasbFsck.java",3,3,3,2,15,0,14,1,1,2,1,9,9,7,2,9,0,4,0,5,200,17,150,42,90,34,71,103,39,64,14,14,15,7,3,0.23,29,29,30,19,3,204,2,0,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,100,100,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
"2155","hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/WasbRemoteCallHelper.java",5,5,6,2,34,2,29,3,1,0,4,6,6,6,3,6,0,1,2,3,297,28,214,68,144,57,102,129,60,69,20,20,25,4,4,0.27,33,32,40,12,4,487,5,0,0,6,12,12,0,0,0,0,2,0,0,0,2,0,0,0,6,33,16,33,0,0,16,0,0,16,0,0,0,5,23,23,17,5
"2156","hadoop-tools/hadoop-azure/src/test/java/org/apache/hadoop/fs/azure/integration/AzureTestUtils.java",1,1,1,1,15,0,7,8,1,24,2,25,25,1,0,25,0,1,0,24,479,38,205,89,100,236,79,118,64,54,3,3,4,1,2,1.15,43,43,45,25,5,479,1,0,0,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,100,0,0,0,0,0,0,0,50,0,0,7,2,2,2,2,2
"2157","hadoop-tools/hadoop-azure/src/test/java/org/apache/hadoop/fs/azure/integration/ITestAzureHugeFiles.java",1,1,1,1,21,0,17,3,1,1,3,16,16,15,5,16,1,1,5,9,456,46,321,133,226,89,209,241,118,123,6,6,6,4,4,0.28,27,27,28,19,2,456,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,7,5,33,37,22,5
"2158","hadoop-tools/hadoop-azure/src/test/java/org/apache/hadoop/fs/azure/ITestAzureConcurrentOutOfBandIo.java",2,2,2,1,19,2,12,4,2,0,5,6,6,6,4,6,0,0,1,5,179,29,103,41,62,49,64,80,41,39,6,6,6,5,4,0.48,15,15,15,10,2,0,0,0,0,3,5,5,0,0,0,0,2,0,0,0,0,1,0,0,3,66,0,0,0,0,33,0,0,0,0,33,0,2,4,7,2,2
"2159","hadoop-tools/hadoop-azure/src/test/java/org/apache/hadoop/fs/azure/ITestAzureFileSystemErrorConditions.java",1,1,1,1,11,0,10,0,9,0,1,17,18,18,2,18,1,3,0,14,243,20,196,78,114,29,94,123,68,55,3,3,3,1,1,0.15,21,21,23,17,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,7,6,25,26,18,6
"2160","hadoop-tools/hadoop-azure/src/test/java/org/apache/hadoop/fs/azure/ITestBlobDataValidation.java",1,1,1,1,11,0,9,2,3,3,0,14,14,11,2,14,0,6,0,8,244,27,162,71,86,55,85,110,62,48,6,6,6,1,2,0.34,23,23,26,14,3,0,0,0,0,1,4,4,0,0,0,0,1,0,0,0,0,1,0,0,1,100,0,0,0,0,100,0,0,0,0,0,2,1,4,5,2,1
"2161","hadoop-tools/hadoop-azure/src/test/java/org/apache/hadoop/fs/azure/ITestBlockBlobInputStream.java",1,1,1,1,18,2,14,2,5,1,5,40,40,39,5,40,1,12,1,26,874,130,622,180,454,122,341,405,153,252,5,5,5,1,3,0.2,52,52,57,40,2,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,14,179,188,113,14
"2162","hadoop-tools/hadoop-azure/src/test/java/org/apache/hadoop/fs/azure/ITestContainerChecks.java",1,1,1,1,17,2,12,2,2,0,0,8,8,8,2,8,0,0,1,7,194,30,126,47,78,38,79,92,41,51,2,2,2,1,1,0.3,12,12,12,8,3,0,0,0,0,4,3,3,0,0,0,1,4,0,0,0,0,0,0,0,4,100,0,0,0,0,0,25,0,0,0,0,0,4,8,8,8,4
"2163","hadoop-tools/hadoop-azure/src/test/java/org/apache/hadoop/fs/azure/ITestFileSystemOperationExceptionMessage.java",4,4,5,1,37,6,31,1,1,0,0,1,1,1,0,1,0,0,0,1,79,15,44,21,25,21,24,29,17,12,4,4,5,1,2,0.48,4,4,5,1,3,0,0,0,0,1,3,3,1,0,0,0,1,0,0,0,0,1,0,0,1,100,0,0,0,0,100,0,0,0,0,0,2,1,2,2,1,1
"2164","hadoop-tools/hadoop-azure/src/test/java/org/apache/hadoop/fs/azure/ITestFileSystemOperationsExceptionHandlingMultiThreaded.java",1,1,1,1,13,1,9,2,3,0,0,20,20,20,8,20,2,1,1,16,366,57,233,100,135,76,123,156,73,83,2,2,2,1,1,0.33,30,30,30,20,2,0,0,0,0,2,0,6,0,0,0,2,2,0,0,0,0,0,0,0,2,100,0,0,0,0,0,100,0,0,0,0,2,2,2,2,2,2
"2165","hadoop-tools/hadoop-azure/src/test/java/org/apache/hadoop/fs/azure/ITestFileSystemOperationsWithThreads.java",1,1,1,1,22,3,15,3,2,0,0,29,29,29,5,29,0,4,3,22,821,146,483,186,355,192,316,367,163,204,4,4,4,1,2,0.4,52,52,52,29,2,0,0,0,0,4,4,4,0,0,0,0,4,0,0,0,0,0,0,0,4,100,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4
"2166","hadoop-tools/hadoop-azure/src/test/java/org/apache/hadoop/fs/azure/ITestNativeAzureFileSystemAppend.java",2,2,2,1,19,3,15,0,1,1,0,13,13,12,1,13,0,4,1,8,350,71,229,81,153,50,128,168,71,97,5,5,5,5,3,0.22,32,32,32,20,3,0,0,0,0,3,4,4,0,0,0,0,3,0,0,0,1,0,0,0,3,100,66,33,0,0,0,0,0,0,0,0,0,10,48,48,19,10
"2167","hadoop-tools/hadoop-azure/src/test/java/org/apache/hadoop/fs/azure/ITestNativeAzureFileSystemConcurrencyLive.java",1,1,1,1,11,1,7,2,4,0,2,10,11,11,2,11,3,0,3,5,186,36,110,49,52,40,57,82,48,34,5,5,5,1,3,0.36,17,17,17,10,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,8,14,7,2
"2168","hadoop-tools/hadoop-azure/src/test/java/org/apache/hadoop/fs/azure/ITestNativeAzureFileSystemLive.java",2,2,2,1,28,2,20,5,2,0,0,11,11,8,0,8,0,0,1,7,308,36,193,77,130,81,113,143,67,76,6,6,6,1,3,0.42,27,27,27,11,3,72,1,0,0,8,7,7,0,0,0,1,3,0,0,0,1,0,0,0,8,37,0,12,0,0,37,12,0,0,0,0,0,9,11,11,11,9
